Timestamp,Stance,Punch,L_Wrist_X,L_Wrist_Y,L_Wrist_Z,L_Elbow_X,L_Elbow_Y,L_Elbow_Z,L_Shoulder_X,L_Shoulder_Y,L_Shoulder_Z,R_Wrist_X,R_Wrist_Y,R_Wrist_Z,R_Elbow_X,R_Elbow_Y,R_Elbow_Z,R_Shoulder_X,R_Shoulder_Y,R_Shoulder_Z
14.133333333333333,Orthodox,None,0.5345,0.3795,0.5885,0.6614,0.7130,0.5872,0.5999,0.4479,0.4807,0.3831,0.5326,0.3856,0.3724,0.7449,0.2870,0.4278,0.5147,0.3037
14.166666666666666,Orthodox,None,0.5375,0.3926,0.5108,0.6023,0.7364,0.5144,0.5984,0.4406,0.4395,0.3833,0.5092,0.3850,0.3439,0.7415,0.2809,0.4091,0.4579,0.2844
14.2,Orthodox,None,0.5312,0.3997,0.4873,0.5957,0.7326,0.4932,0.5920,0.4382,0.4210,0.3902,0.4872,0.3712,0.3378,0.7379,0.2688,0.4049,0.4445,0.2651
14.233333333333333,Orthodox,None,0.5335,0.4042,0.4711,0.5970,0.7508,0.4749,0.5917,0.4416,0.4105,0.3918,0.4757,0.3558,0.3335,0.7368,0.2572,0.4047,0.4406,0.2595
14.266666666666667,Orthodox,None,0.5485,0.5277,0.4711,0.6143,0.7818,0.4558,0.5916,0.4416,0.4031,0.3918,0.4766,0.3502,0.3273,0.7348,0.2503,0.3992,0.4393,0.2579
14.3,Orthodox,None,0.6797,0.7352,0.4981,0.6774,0.7612,0.4339,0.5917,0.4547,0.4089,0.3893,0.4791,0.3552,0.3219,0.7476,0.2514,0.3910,0.4436,0.2578
14.333333333333334,Orthodox,None,0.8725,0.6675,0.5810,0.7579,0.6415,0.4655,0.5944,0.4541,0.4186,0.3827,0.4838,0.3644,0.3220,0.7488,0.2599,0.3911,0.4574,0.2599
14.366666666666667,Orthodox,Jab + Lead Hook,0.7955,0.2839,0.6905,0.7595,0.4471,0.5864,0.6033,0.4537,0.4723,0.3780,0.4854,0.3807,0.3633,0.6020,0.2844,0.4063,0.4739,0.2890
14.4,Orthodox,Jab + Lead Hook,0.4852,0.1129,0.6951,0.6709,0.4140,0.6220,0.6098,0.4402,0.5027,0.3877,0.5465,0.3980,0.4079,0.5597,0.2935,0.4441,0.4649,0.3207
14.433333333333334,Orthodox,Jab + Lead Uppercut,0.5364,0.1748,0.6914,0.6715,0.4838,0.6259,0.6166,0.4403,0.5043,0.3876,0.5412,0.3976,0.4087,0.5230,0.2920,0.4460,0.4649,0.3194
14.466666666666667,Orthodox,None,0.5582,0.2680,0.6617,0.6752,0.6397,0.5992,0.6166,0.4328,0.4893,0.3944,0.4847,0.3965,0.4003,0.5634,0.2906,0.4402,0.4519,0.3124
14.5,Orthodox,None,0.5531,0.3608,0.5250,0.6546,0.7139,0.5335,0.6157,0.4307,0.4508,0.3976,0.4561,0.3824,0.3692,0.6251,0.2793,0.4358,0.4433,0.2918
14.533333333333333,Orthodox,None,0.5449,0.4645,0.4742,0.6234,0.7580,0.4686,0.6109,0.4248,0.4305,0.3971,0.4571,0.3680,0.3535,0.6585,0.2572,0.4193,0.4217,0.2686
14.566666666666666,Orthodox,None,0.5412,0.4917,0.4585,0.6116,0.7714,0.4427,0.6059,0.4251,0.4143,0.3967,0.4580,0.3568,0.3477,0.6969,0.2474,0.4095,0.4230,0.2556
14.6,Orthodox,None,0.5373,0.5033,0.4506,0.6132,0.7738,0.4294,0.6044,0.4253,0.4066,0.3969,0.4548,0.3489,0.3483,0.7004,0.2429,0.4070,0.4206,0.2555
14.633333333333333,Orthodox,None,0.5461,0.6055,0.4665,0.6174,0.7618,0.4184,0.6008,0.4257,0.4014,0.3967,0.4540,0.3432,0.3412,0.6958,0.2428,0.4037,0.4183,0.2516
14.666666666666666,Orthodox,None,0.6660,0.8857,0.4803,0.6622,0.7439,0.4288,0.6002,0.4302,0.3987,0.3966,0.4521,0.3409,0.3321,0.6999,0.2428,0.3921,0.4259,0.2489
14.7,Orthodox,None,0.8550,0.8197,0.5588,0.7260,0.6725,0.4303,0.5976,0.4353,0.4062,0.3919,0.4546,0.3417,0.3311,0.7103,0.2442,0.3929,0.4400,0.2510
14.733333333333333,Orthodox,Jab,0.9452,0.7040,0.6317,0.7705,0.5325,0.5205,0.5976,0.4276,0.4335,0.3778,0.4681,0.3490,0.3333,0.7347,0.2488,0.3928,0.4531,0.2608
14.766666666666667,Orthodox,Jab + Lead Hook,0.7858,0.3345,0.6852,0.7824,0.3842,0.5854,0.6103,0.4165,0.4724,0.3815,0.4683,0.3744,0.3717,0.5868,0.2847,0.4143,0.4631,0.2932
14.8,Orthodox,Jab,0.5949,0.1758,0.6827,0.7480,0.4087,0.6044,0.6080,0.4172,0.4875,0.3913,0.4358,0.3935,0.3763,0.5498,0.2999,0.4223,0.4624,0.3097
14.833333333333334,Orthodox,Lead Uppercut,0.5806,0.2200,0.6727,0.7383,0.4595,0.6014,0.6078,0.4176,0.4869,0.3914,0.4569,0.3867,0.3840,0.5624,0.2909,0.4208,0.4618,0.3096
14.866666666666667,Orthodox,None,0.5546,0.2551,0.6434,0.6985,0.5127,0.5850,0.6033,0.4040,0.4767,0.3876,0.4603,0.3819,0.3684,0.6097,0.2836,0.4206,0.4584,0.3025
14.9,Orthodox,None,0.5318,0.2850,0.5447,0.6436,0.6572,0.5545,0.5980,0.4048,0.4442,0.3861,0.4531,0.3627,0.3409,0.6741,0.2685,0.4164,0.4535,0.2757
14.933333333333334,Orthodox,None,0.5107,0.3752,0.4614,0.5815,0.7247,0.4758,0.5875,0.4051,0.4190,0.3854,0.4538,0.3506,0.3282,0.7023,0.2451,0.3939,0.4521,0.2519
14.966666666666667,Orthodox,None,0.5050,0.3990,0.4413,0.5722,0.7169,0.4491,0.5859,0.4064,0.4023,0.3853,0.4526,0.3428,0.3270,0.7026,0.2335,0.3914,0.4492,0.2468
15.0,Orthodox,None,0.5074,0.3988,0.4414,0.5747,0.7003,0.4587,0.5847,0.4031,0.4040,0.3866,0.4331,0.3450,0.3284,0.6943,0.2374,0.3884,0.4267,0.2501
15.033333333333333,Orthodox,None,0.5140,0.4037,0.4434,0.5753,0.7140,0.4537,0.5857,0.4011,0.4055,0.3919,0.4359,0.3455,0.3299,0.6939,0.2397,0.3937,0.4235,0.2510
15.066666666666666,Orthodox,None,0.5201,0.4036,0.4511,0.5807,0.7033,0.4615,0.5870,0.3992,0.4102,0.4151,0.4259,0.3523,0.3407,0.6910,0.2406,0.4024,0.4229,0.2537
15.1,Orthodox,None,0.5302,0.4067,0.4526,0.5862,0.7031,0.4626,0.5919,0.3997,0.4114,0.4143,0.4230,0.3586,0.3429,0.6894,0.2470,0.4056,0.4165,0.2547
15.133333333333333,Orthodox,None,0.5336,0.4079,0.4525,0.5900,0.7111,0.4632,0.5980,0.4002,0.4127,0.4149,0.4235,0.3601,0.3472,0.6878,0.2497,0.4109,0.4178,0.2560
15.166666666666666,Orthodox,None,0.5346,0.4108,0.4532,0.5907,0.7060,0.4563,0.5997,0.4007,0.4103,0.4129,0.4277,0.3605,0.3497,0.6870,0.2501,0.4152,0.4185,0.2558
15.2,Orthodox,None,0.5338,0.4041,0.4469,0.5883,0.7012,0.4484,0.5999,0.4011,0.4079,0.4146,0.4250,0.3605,0.3500,0.6858,0.2505,0.4151,0.4192,0.2547
15.233333333333333,Orthodox,None,0.5342,0.4046,0.4497,0.5883,0.7049,0.4530,0.6002,0.4006,0.4083,0.4135,0.4260,0.3593,0.3511,0.6846,0.2497,0.4157,0.4178,0.2547
15.266666666666667,Orthodox,None,0.5332,0.4039,0.4508,0.5890,0.7046,0.4550,0.6013,0.4008,0.4072,0.4155,0.4264,0.3589,0.3510,0.6825,0.2485,0.4159,0.4171,0.2544
15.3,Orthodox,None,0.5340,0.4067,0.4518,0.5902,0.7068,0.4536,0.6017,0.4009,0.4055,0.4149,0.4269,0.3589,0.3509,0.6821,0.2486,0.4158,0.4167,0.2540
15.333333333333334,Orthodox,None,0.5355,0.4112,0.4495,0.5909,0.7054,0.4479,0.6018,0.4013,0.4044,0.4136,0.4299,0.3572,0.3508,0.6817,0.2488,0.4157,0.4169,0.2542
15.366666666666667,Orthodox,None,0.5359,0.4112,0.4512,0.5932,0.7043,0.4521,0.6021,0.3991,0.4059,0.4114,0.4526,0.3567,0.3510,0.6812,0.2462,0.4156,0.4134,0.2542
15.4,Orthodox,None,0.5356,0.4071,0.4519,0.6186,0.6869,0.4764,0.6019,0.3982,0.4091,0.4124,0.4709,0.3459,0.3596,0.6804,0.2366,0.4127,0.4155,0.2554
15.433333333333334,Orthodox,None,0.5548,0.3964,0.4580,0.6734,0.6594,0.4936,0.6003,0.4080,0.4142,0.4266,0.8427,0.3233,0.3710,0.7516,0.2284,0.3950,0.4568,0.2585
15.466666666666667,Orthodox,Cross,0.5687,0.3802,0.4591,0.7063,0.5807,0.4878,0.5906,0.4383,0.4109,0.4660,0.8644,0.4870,0.3818,0.8778,0.3522,0.3864,0.5359,0.3064
15.5,Orthodox,Cross,0.5876,0.3671,0.4870,0.7054,0.5734,0.4697,0.5819,0.4439,0.3776,0.5166,0.5899,0.5190,0.4499,0.8627,0.4824,0.3867,0.5279,0.3612
15.533333333333333,Orthodox,Cross,0.5994,0.3666,0.4835,0.7018,0.5978,0.4619,0.5837,0.4423,0.3833,0.4938,0.5886,0.5089,0.4296,0.8410,0.4409,0.3869,0.5205,0.3385
15.566666666666666,Orthodox,Rear Uppercut,0.5947,0.3674,0.4900,0.6883,0.6629,0.4919,0.6061,0.4386,0.4105,0.4352,0.5874,0.4729,0.3924,0.8170,0.3787,0.3923,0.4779,0.3235
15.6,Orthodox,Rear Uppercut,0.5907,0.3936,0.4895,0.6445,0.7002,0.5005,0.6129,0.4359,0.4273,0.3985,0.5387,0.4336,0.3589,0.7481,0.3256,0.4022,0.4402,0.3068
15.633333333333333,Orthodox,Rear Uppercut,0.5512,0.3929,0.4869,0.6004,0.6972,0.4963,0.6143,0.4215,0.4385,0.3945,0.4932,0.3817,0.3611,0.6276,0.2588,0.4131,0.4099,0.2981
15.666666666666666,Orthodox,None,0.5278,0.4023,0.4786,0.5797,0.6958,0.4925,0.6127,0.4158,0.4337,0.3893,0.5033,0.3232,0.3608,0.6214,0.2173,0.4163,0.4071,0.2873
15.7,Orthodox,None,0.5260,0.4022,0.4734,0.5850,0.6919,0.4912,0.6112,0.3971,0.4311,0.3929,0.4878,0.2992,0.3683,0.6349,0.1922,0.4173,0.4042,0.2774
15.733333333333333,Orthodox,None,0.5308,0.4024,0.4692,0.6114,0.6758,0.4953,0.6051,0.3902,0.4310,0.3858,0.6479,0.2905,0.3687,0.6480,0.1986,0.4055,0.4071,0.2696
15.766666666666667,Orthodox,None,0.5484,0.4034,0.4637,0.6746,0.6576,0.4841,0.6009,0.3946,0.4157,0.4020,0.8252,0.3556,0.3719,0.7483,0.2296,0.3915,0.4590,0.2693
15.8,Orthodox,Cross,0.5734,0.4032,0.4640,0.7019,0.6390,0.4443,0.5960,0.4435,0.3872,0.4528,0.7953,0.5281,0.4123,0.8916,0.4162,0.3919,0.5498,0.3203
15.833333333333334,Orthodox,Cross,0.5966,0.4112,0.4720,0.7086,0.6410,0.4428,0.5949,0.4807,0.3565,0.5082,0.5252,0.5370,0.4970,0.8364,0.5097,0.3924,0.5750,0.3744
15.866666666666667,Orthodox,Cross,0.6136,0.4180,0.5145,0.7146,0.6637,0.4845,0.6034,0.4659,0.3847,0.5297,0.4916,0.5158,0.4620,0.8136,0.4692,0.3925,0.5398,0.3479
15.9,Orthodox,None,0.6162,0.4210,0.5111,0.7050,0.6994,0.5047,0.6261,0.4402,0.4295,0.5052,0.5216,0.5008,0.4366,0.7999,0.4089,0.4156,0.4513,0.3352
15.933333333333334,Orthodox,None,0.6049,0.4297,0.5053,0.6853,0.7180,0.5068,0.6361,0.4343,0.4451,0.4313,0.5337,0.4810,0.3875,0.7495,0.3621,0.4255,0.4181,0.3342
15.966666666666667,Orthodox,None,0.5709,0.4516,0.5009,0.6249,0.7433,0.5013,0.6335,0.4335,0.4597,0.4039,0.5372,0.4108,0.3701,0.6470,0.2763,0.4318,0.3998,0.3224
16.0,Orthodox,None,0.5378,0.4464,0.4862,0.5910,0.7391,0.4963,0.6308,0.4308,0.4536,0.3935,0.5348,0.3537,0.3680,0.6132,0.2430,0.4359,0.3926,0.3079
16.033333333333335,Orthodox,None,0.5198,0.4383,0.4736,0.5786,0.7322,0.4871,0.6288,0.4229,0.4494,0.4003,0.5182,0.3322,0.3695,0.6148,0.2263,0.4359,0.3847,0.2943
16.066666666666666,Orthodox,Rear Hook,0.5187,0.4374,0.4693,0.5932,0.7301,0.4882,0.6237,0.4076,0.4454,0.4060,0.5231,0.3131,0.3750,0.6403,0.2065,0.4353,0.3918,0.2830
16.1,Orthodox,None,0.5349,0.4084,0.4708,0.6788,0.6659,0.5001,0.6150,0.4036,0.4437,0.4086,0.7581,0.3254,0.3868,0.7191,0.2268,0.4066,0.4388,0.2781
16.133333333333333,Orthodox,Cross,0.5836,0.3893,0.4738,0.7244,0.5824,0.4888,0.6056,0.4248,0.4064,0.4401,0.6926,0.4986,0.4044,0.8685,0.4097,0.4057,0.5183,0.3360
16.166666666666668,Orthodox,Cross,0.6224,0.4085,0.5097,0.7264,0.6059,0.4933,0.6057,0.4637,0.3990,0.5453,0.6016,0.5249,0.4715,0.8762,0.4906,0.4061,0.5367,0.3609
16.2,Orthodox,Cross,0.6323,0.4189,0.5031,0.7189,0.6843,0.4847,0.6164,0.4562,0.4037,0.5056,0.6114,0.5111,0.4294,0.8476,0.4379,0.4129,0.5188,0.3443
16.233333333333334,Orthodox,Rear Uppercut,0.6166,0.4275,0.5027,0.6944,0.7131,0.4989,0.6361,0.4477,0.4395,0.4222,0.5776,0.4695,0.3823,0.7564,0.3365,0.4234,0.4589,0.3377
16.266666666666666,Orthodox,Rear Uppercut,0.5525,0.4293,0.4959,0.6027,0.7266,0.4788,0.6341,0.4400,0.4487,0.3795,0.5716,0.3630,0.3700,0.6481,0.2466,0.4315,0.4094,0.3105
16.3,Orthodox,Rear Uppercut,0.5248,0.4207,0.4824,0.5756,0.7242,0.4758,0.6323,0.4368,0.4448,0.3734,0.5734,0.3150,0.3756,0.6497,0.2253,0.4315,0.4090,0.2943
16.333333333333332,Orthodox,Rear Hook,0.5139,0.4015,0.4771,0.5648,0.7222,0.4764,0.6266,0.4236,0.4434,0.3781,0.5582,0.2872,0.3776,0.6216,0.2066,0.4340,0.4061,0.2854
16.366666666666667,Orthodox,None,0.5251,0.3985,0.4780,0.5870,0.6913,0.4947,0.6212,0.4010,0.4420,0.3688,0.5815,0.2810,0.3737,0.6326,0.2027,0.4251,0.4081,0.2810
16.4,Orthodox,None,0.5424,0.3627,0.4849,0.6634,0.6633,0.5065,0.6135,0.4013,0.4377,0.4209,0.8132,0.3417,0.3833,0.7703,0.2071,0.3978,0.4539,0.2811
16.433333333333334,Orthodox,Cross + Rear Hook,0.5872,0.3665,0.4997,0.7030,0.6430,0.5034,0.5980,0.4357,0.4232,0.5246,0.7608,0.5183,0.4423,0.8721,0.4385,0.3943,0.5264,0.3226
16.466666666666665,Orthodox,Cross,0.6252,0.3810,0.5088,0.7248,0.6493,0.5028,0.5949,0.4813,0.3834,0.5655,0.5383,0.5368,0.5055,0.8380,0.5162,0.3977,0.5638,0.3766
16.5,Orthodox,Cross,0.6409,0.4013,0.5238,0.7163,0.6550,0.5002,0.5965,0.4695,0.3959,0.5628,0.5556,0.5217,0.4828,0.8523,0.4673,0.3997,0.5388,0.3560
16.533333333333335,Orthodox,Cross + Rear Uppercut,0.6365,0.4065,0.5199,0.7008,0.7110,0.5085,0.6137,0.4665,0.4152,0.5589,0.5355,0.5030,0.4380,0.8485,0.4171,0.4144,0.4557,0.3443
16.566666666666666,Orthodox,Rear Uppercut,0.6239,0.4186,0.5178,0.6689,0.7220,0.5111,0.6307,0.4601,0.4339,0.4397,0.5214,0.4787,0.3870,0.6870,0.3443,0.4288,0.4133,0.3276
16.6,Orthodox,Rear Uppercut,0.5841,0.4270,0.5172,0.6203,0.7311,0.5088,0.6389,0.4466,0.4522,0.4014,0.5222,0.4132,0.3638,0.6571,0.2816,0.4326,0.4059,0.3128
16.633333333333333,Orthodox,None,0.5404,0.4258,0.4978,0.5805,0.7291,0.4871,0.6360,0.4409,0.4472,0.3873,0.5043,0.3761,0.3552,0.6242,0.2541,0.4331,0.4094,0.3000
16.666666666666668,Orthodox,None,0.5230,0.4252,0.4840,0.5748,0.7260,0.4782,0.6333,0.4306,0.4443,0.3792,0.4966,0.3655,0.3574,0.6510,0.2516,0.4323,0.4163,0.2926
16.7,Orthodox,None,0.5216,0.4203,0.4790,0.5800,0.7197,0.4783,0.6260,0.4129,0.4371,0.3863,0.4908,0.3610,0.3610,0.6494,0.2526,0.4320,0.4145,0.2855
16.733333333333334,Orthodox,Rear Hook,0.5220,0.4064,0.4782,0.5827,0.7109,0.4797,0.6207,0.4065,0.4324,0.3941,0.5009,0.3607,0.3639,0.6504,0.2555,0.4249,0.4150,0.2826
16.766666666666666,Orthodox,None,0.5269,0.3960,0.4799,0.5862,0.6959,0.4810,0.6145,0.4059,0.4269,0.3971,0.5052,0.3662,0.3675,0.6424,0.2575,0.4246,0.4169,0.2809
16.8,Orthodox,None,0.5303,0.3944,0.4757,0.5929,0.6861,0.4789,0.6124,0.4059,0.4271,0.3942,0.5051,0.3714,0.3630,0.6497,0.2593,0.4240,0.4159,0.2795
16.833333333333332,Orthodox,None,0.5382,0.3948,0.4761,0.6104,0.6962,0.4794,0.6125,0.4063,0.4272,0.3955,0.4890,0.3737,0.3450,0.6541,0.2647,0.4149,0.4149,0.2822
16.866666666666667,Orthodox,None,0.5807,0.5381,0.4769,0.6638,0.7248,0.4789,0.6121,0.4076,0.4333,0.3946,0.4609,0.3849,0.3254,0.6589,0.2687,0.4114,0.4098,0.2829
16.9,Orthodox,None,0.5865,0.8032,0.4780,0.6680,0.7729,0.4716,0.6178,0.4705,0.4561,0.3955,0.4358,0.3871,0.3103,0.6075,0.2675,0.4148,0.4104,0.3098
16.933333333333334,Orthodox,None,0.5120,0.9509,0.5111,0.6212,0.9651,0.4718,0.6116,0.6384,0.4722,0.3979,0.5558,0.3843,0.3974,0.7365,0.2506,0.4578,0.5010,0.3193
16.966666666666665,Orthodox,None,0.5071,0.8119,0.5617,0.5473,0.8688,0.5394,0.5990,0.5808,0.4871,0.4079,0.5461,0.3750,0.4106,0.7217,0.2525,0.4767,0.4833,0.3310
17.0,Orthodox,None,0.4698,0.5267,0.5436,0.5173,0.8385,0.5370,0.5992,0.5328,0.4854,0.3945,0.5333,0.3632,0.4035,0.7184,0.2540,0.4747,0.4514,0.3274
17.033333333333335,Orthodox,Lead Uppercut,0.4926,0.3960,0.5321,0.5388,0.7788,0.5260,0.6007,0.4531,0.4785,0.3946,0.4626,0.3554,0.3598,0.6428,0.2521,0.4525,0.4275,0.3160
17.066666666666666,Orthodox,Lead Uppercut,0.5026,0.3819,0.5039,0.5535,0.7330,0.5212,0.6016,0.4227,0.4570,0.3891,0.4662,0.3590,0.3550,0.6460,0.2492,0.4337,0.4229,0.2915
17.1,Orthodox,Lead Uppercut,0.5041,0.3696,0.4814,0.5596,0.6581,0.5060,0.6025,0.4088,0.4334,0.3907,0.4547,0.3599,0.3560,0.6435,0.2511,0.4268,0.4208,0.2755
17.133333333333333,Orthodox,Lead Uppercut,0.5230,0.3707,0.4724,0.5761,0.6527,0.4934,0.6028,0.3991,0.4236,0.3939,0.4490,0.3562,0.3562,0.6466,0.2494,0.4235,0.4147,0.2702
17.166666666666668,Orthodox,Lead Uppercut,0.5246,0.3575,0.4667,0.5926,0.6610,0.4927,0.6030,0.3965,0.4220,0.4018,0.4348,0.3558,0.3524,0.6478,0.2502,0.4177,0.4058,0.2689
17.2,Orthodox,None,0.5322,0.3786,0.4691,0.6013,0.6771,0.4913,0.6032,0.3986,0.4224,0.4078,0.4322,0.3575,0.3507,0.6492,0.2508,0.4151,0.4015,0.2697
17.233333333333334,Orthodox,None,0.5426,0.5338,0.4702,0.6296,0.7502,0.4783,0.6038,0.4004,0.4314,0.4041,0.4356,0.3520,0.3401,0.6451,0.2479,0.4149,0.4033,0.2735
17.266666666666666,Orthodox,None,0.5556,0.8297,0.5046,0.6285,0.8495,0.4628,0.6059,0.5055,0.4426,0.3956,0.4402,0.3534,0.3414,0.6065,0.2400,0.4204,0.4192,0.2856
17.3,Orthodox,None,0.4802,0.9216,0.5593,0.5813,0.9457,0.4911,0.5959,0.6043,0.4690,0.3975,0.4734,0.3475,0.3847,0.5819,0.2298,0.4587,0.4680,0.3060
17.333333333333332,Orthodox,None,0.4886,0.7643,0.5911,0.5537,0.9098,0.5743,0.5962,0.5980,0.4937,0.3975,0.5472,0.3488,0.3826,0.7596,0.2369,0.4621,0.5357,0.3346
17.366666666666667,Orthodox,None,0.4804,0.4469,0.5628,0.5180,0.8030,0.5922,0.5968,0.5615,0.4939,0.3981,0.5184,0.3531,0.4076,0.7042,0.2518,0.4746,0.5053,0.3332
17.4,Orthodox,Lead Uppercut,0.4819,0.3325,0.5506,0.5395,0.7172,0.5765,0.5977,0.4814,0.4877,0.3954,0.5103,0.3519,0.4020,0.6745,0.2511,0.4665,0.4766,0.3257
17.433333333333334,Orthodox,Lead Uppercut,0.4866,0.3259,0.5285,0.5478,0.6961,0.5603,0.5978,0.4421,0.4803,0.3954,0.4610,0.3506,0.3632,0.6641,0.2452,0.4359,0.4499,0.3103
17.466666666666665,Orthodox,Lead Uppercut,0.4892,0.3250,0.4897,0.5513,0.6486,0.5109,0.5981,0.4133,0.4434,0.3955,0.4513,0.3509,0.3557,0.6566,0.2448,0.4186,0.4299,0.2831
17.5,Orthodox,None,0.4958,0.3432,0.4714,0.5529,0.6236,0.4959,0.5948,0.3979,0.4238,0.3918,0.4472,0.3501,0.3432,0.6360,0.2418,0.4115,0.4125,0.2654
17.533333333333335,Orthodox,None,0.4983,0.3685,0.4707,0.5552,0.6573,0.4891,0.5950,0.3973,0.4200,0.3911,0.4449,0.3423,0.3389,0.6253,0.2381,0.4109,0.4107,0.2670
17.566666666666666,Orthodox,None,0.5078,0.4977,0.4803,0.6044,0.7634,0.4768,0.5954,0.4096,0.4283,0.3890,0.4316,0.3413,0.3258,0.6238,0.2366,0.4107,0.4067,0.2719
17.6,Orthodox,None,0.5433,0.8437,0.4854,0.6341,0.8252,0.4661,0.6097,0.4782,0.4472,0.3845,0.4427,0.3527,0.3226,0.6202,0.2368,0.4130,0.4256,0.2866
17.633333333333333,Orthodox,None,0.4929,0.8914,0.5418,0.6108,0.9618,0.4771,0.6128,0.6096,0.4760,0.3990,0.5073,0.3686,0.3745,0.7374,0.2496,0.4493,0.5207,0.3168
